,lightgbm-gbdt_None_1_2000_10-baseline,lightgbm-gbdt_None_1_2000_10-high_autocorrelation_small,lightgbm-gbdt_None_1_2000_10-high_autocorrelation_standard,lightgbm-gbdt_None_1_2000_10-high_calmar_small,lightgbm-gbdt_None_1_2000_10-high_calmar_standard,lightgbm-gbdt_None_1_2000_10-high_drawdown_small,lightgbm-gbdt_None_1_2000_10-high_drawdown_standard,lightgbm-gbdt_None_1_2000_10-high_kurt_small,lightgbm-gbdt_None_1_2000_10-high_kurt_standard,lightgbm-gbdt_None_1_2000_10-high_mean_small,lightgbm-gbdt_None_1_2000_10-high_mean_standard,lightgbm-gbdt_None_1_2000_10-high_sharpe_small,lightgbm-gbdt_None_1_2000_10-high_sharpe_standard,lightgbm-gbdt_None_1_2000_10-high_skew_small,lightgbm-gbdt_None_1_2000_10-high_skew_standard,lightgbm-gbdt_None_1_2000_10-high_volatility_small,lightgbm-gbdt_None_1_2000_10-high_volatility_standard,lightgbm-gbdt_None_1_2000_10-low_autocorrelation_small,lightgbm-gbdt_None_1_2000_10-low_autocorrelation_standard,lightgbm-gbdt_None_1_2000_10-low_calmar_small,lightgbm-gbdt_None_1_2000_10-low_calmar_standard,lightgbm-gbdt_None_1_2000_10-low_drawdown_small,lightgbm-gbdt_None_1_2000_10-low_drawdown_standard,lightgbm-gbdt_None_1_2000_10-low_kurt_small,lightgbm-gbdt_None_1_2000_10-low_kurt_standard,lightgbm-gbdt_None_1_2000_10-low_mean_small,lightgbm-gbdt_None_1_2000_10-low_mean_standard,lightgbm-gbdt_None_1_2000_10-low_sharpe_small,lightgbm-gbdt_None_1_2000_10-low_sharpe_standard,lightgbm-gbdt_None_1_2000_10-low_skew_small,lightgbm-gbdt_None_1_2000_10-low_skew_standard,lightgbm-gbdt_None_1_2000_10-low_volatility_small,lightgbm-gbdt_None_1_2000_10-low_volatility_standard,lightgbm-gbdt_None_1_2000_10-optimizer
2008-04-25,0.2774332880800938,0.2667107073666966,0.26867219384484836,0.269900660869429,0.25926129304770024,0.266596173077076,0.25953565473238194,0.26329637077838963,0.261406902073257,0.26531599208536377,0.24875259843822023,0.27120548408709005,0.25179018662839703,0.2756700654038562,0.2670916206480859,0.2605676780965833,0.25134975022376554,0.26243823129024846,0.25985565659610954,0.267304376767896,0.25985635074331925,0.27013476201594117,0.26900434328474765,0.25412477723182736,0.26098000153921697,0.2667393409391015,0.25958441857387193,0.2683650337045023,0.2606065503403334,0.27151455313226264,0.25819247988137844,0.2758937543422209,0.2760218245024329,0.27240878827531456
2008-05-02,0.2764587683941366,0.26887791032500225,0.25510770562234597,0.26705195371904267,0.25350962840081015,0.2645468271830358,0.2524884675393879,0.2628798362110069,0.24903057832823358,0.2590225565855233,0.24200137577793165,0.26052851966674917,0.24724294532915686,0.26833502120328684,0.2498690576016903,0.2631850502281536,0.23990973174488378,0.269415643804536,0.25154189163485846,0.26182928818914986,0.25112892469611753,0.2686830270505403,0.25295006936937453,0.2673374044411601,0.24576808795575963,0.26327819549689996,0.25007304917733986,0.2668507118192233,0.2494945861245717,0.2658757798826958,0.24677859382334003,0.26924963212629077,0.26038484910462373,0.256123882696326
2008-05-09,0.2701661538700157,0.26529028101706137,0.25351959948013636,0.2663515649086569,0.25328354787207874,0.2553197300777412,0.2359740162214699,0.26157639088853546,0.24790919245093454,0.25725262892823464,0.24624665804268694,0.26199935260845136,0.2460135376817709,0.26161380739616774,0.24814938229025105,0.25087423514790896,0.2419318622501138,0.2534456285963843,0.2357796917786058,0.25952710428388664,0.2532156119089125,0.2727309932467974,0.25769162629427883,0.26888019663412394,0.2513556493843566,0.25277868365849776,0.2511863267553482,0.2552186882645041,0.25295714488153614,0.2509873468023179,0.24525658621400426,0.2640977807092994,0.2471822431597945,0.2581956283763478
2008-05-16,0.24256843804175987,0.2392495359681112,0.2321361493733945,0.2451541637451677,0.2289475985105624,0.2408585059789754,0.22425795313775576,0.23742343193622584,0.21974533422794712,0.2436651706535622,0.22965380271109748,0.2322867255933863,0.22614508289370197,0.23362963727753724,0.23325034425037103,0.23766684332284826,0.2323636560387321,0.23999048852710592,0.22738893582463227,0.23539488846276693,0.22129362426956095,0.2504979772195228,0.23846156075488262,0.24907035560678872,0.23871880233392684,0.22844037620349503,0.22535814494490508,0.2312473866328924,0.22397218678684147,0.2298465610179755,0.22880411026418684,0.24314117923818357,0.22944877010844517,0.23376655618251235
2008-05-23,0.2432124620063528,0.2400631881524632,0.23159613845503582,0.2377163617290683,0.22116738078694292,0.25006237726688063,0.22824831659431696,0.223497364789276,0.20093251413041785,0.23806814260608802,0.22594871840317735,0.23044963839039562,0.22470810914044015,0.23077815241770117,0.22472581972753586,0.24198669681762808,0.23491791533473153,0.22653160507847594,0.22690109654259144,0.2393566746339077,0.22413720315641217,0.24017952240103327,0.22805176380419517,0.25193778953375573,0.23400529919967958,0.23604514211341454,0.23389313214807303,0.23349620663727985,0.23553952221515134,0.22977281615020673,0.2291397494781367,0.24438266143855336,0.21788224051388638,0.23525077019220766
2008-05-30,0.23173982876904928,0.23029272456731295,0.22354166831749203,0.22280174781590595,0.21285748793285753,0.2340999455431133,0.21315509304869912,0.21675491338496353,0.2040486202998307,0.22811649804146664,0.21207559971160056,0.2217349666926497,0.2090467841587442,0.22298999306472098,0.2172210859391518,0.22715245946844229,0.21472270056935766,0.21468334494842128,0.21374577564257527,0.22537623232883813,0.2196578257788067,0.2209898219935942,0.2177436798260098,0.23731021488807447,0.21902221508669348,0.2212578233237756,0.22058303115064173,0.2181206927433866,0.22189569783479213,0.2147456870382231,0.21397233167283264,0.22653269550865293,0.20898148169037647,0.22491510983220378
2008-06-06,0.2269353359193206,0.23127835671221927,0.23108811287882214,0.21303269074409992,0.2159743557801761,0.23662591236898708,0.222122762440137,0.21950993993048698,0.2184798477430063,0.2216953725540283,0.21024332617298716,0.2157263185754144,0.21093719795684615,0.221203514074331,0.2179138591638689,0.23424865493836372,0.23156679657781323,0.22059062327587944,0.2214273096825933,0.21707611877469846,0.21651276515170206,0.21018922174022056,0.20182657360290746,0.23890110916507318,0.23549498919316844,0.22885226476111176,0.2235953515956025,0.22346430644351178,0.22286371210705264,0.22043884980214432,0.22397127200508557,0.22314354444925188,0.20269610912951544,0.2179744631551173
2008-06-13,0.22774151015267982,0.22997757819547532,0.22125398457119835,0.2135372814211858,0.20717835751853145,0.23132395801061126,0.22456284788986214,0.21691436321705512,0.2066771387330053,0.21049719534038974,0.21445600441185536,0.21213657618686546,0.21267448689485727,0.21748095062173123,0.22389473429195575,0.22824397391703677,0.22250471602534372,0.2145628740889399,0.2219956601301647,0.22077645523075934,0.21522030071913772,0.20985277118757031,0.19997356012175346,0.2304590260907409,0.21712382778414066,0.2202846766000424,0.22290797094020914,0.22067386034075823,0.2184515054057867,0.2165103958376759,0.21844170901872081,0.2125954033338149,0.20298532573812234,0.21757107738273918
2008-06-20,0.19004809736208897,0.19995419246275187,0.2027397519022191,0.19240898157580097,0.1979014671062896,0.20068361551009367,0.19852407087891613,0.1956772923257045,0.21224559018272632,0.18407384664053522,0.19484805160316646,0.1911614401640417,0.19408074810714415,0.20394348843493548,0.20432319056270515,0.19952619725111945,0.20283579948536656,0.19049054330755233,0.20381961398190426,0.19679683013599822,0.20414797104653348,0.2000949425659061,0.19532326272950512,0.20108198856991435,0.21076214872562932,0.19970375063379747,0.20152703895986282,0.20268427769064426,0.20171841601338636,0.19177057932220834,0.20515620137729193,0.19615358062119984,0.2047028926904748,0.19773576258433623
2008-06-27,0.1951573664741621,0.2029773569710507,0.21263050908653497,0.2066473299497221,0.20546278430455353,0.20615404321096162,0.20332946983011405,0.20702848116178918,0.2087106966933414,0.19899526735537762,0.20522499854599519,0.19947850938083486,0.2069985296530306,0.2096556302684419,0.208549250755887,0.19923999309767254,0.20476732488167315,0.20160342282232988,0.20362569755698168,0.19245835056883434,0.20105680778748708,0.20991167914209696,0.20127998305396824,0.1948073524325654,0.21150732750809112,0.2145992728939536,0.19926063041773184,0.2166500380881563,0.1981126110027565,0.20664130312174023,0.21788864255401075,0.20325185159095333,0.2043456295540916,0.20105717304978926
2008-07-04,0.17663791735191436,0.18920508060258315,0.1888588807444976,0.1927078623679885,0.19141413928500006,0.188377895204738,0.18501428834266243,0.18549984598831323,0.1839268586774871,0.1848604827004807,0.19425506300158787,0.1882328680058675,0.19253320792294262,0.17729401321893132,0.19149095066397312,0.18821915168819367,0.18594388891247146,0.1881567881638371,0.1862449163643516,0.18309821020575673,0.1884223360740009,0.18875335654052755,0.18602600393427846,0.19153447711205776,0.19907625722179434,0.18983493391016185,0.1909293131762918,0.19243755946769775,0.19000922258673636,0.1896361387460103,0.20291243694878983,0.19543777535353676,0.18660428388740394,0.1841031590806538
2008-07-11,0.1442921453654995,0.1661666554195264,0.18035292841369865,0.17411469691137552,0.17829037666772396,0.16896090173513087,0.17448423589432177,0.1681821380143265,0.17572907650420655,0.16724795380219334,0.17837288612095914,0.1703966031384055,0.17864810221665,0.16422999057983012,0.17759504532468778,0.1710779060285426,0.16816386410857648,0.15921500325332355,0.16963648249316443,0.15114310528916833,0.1744561789885235,0.1697920875694,0.16867848682808398,0.16229997079677036,0.18323208378632372,0.17351387304050128,0.17668928718816568,0.17566834806994613,0.17705845700129874,0.1706380401961945,0.18452307062285017,0.17183581165490494,0.17236243239333915,0.16360590901072863
2008-07-18,0.17647654638178992,0.17983757554845392,0.18001661304446542,0.19127984909088916,0.19406326825866707,0.1871247864659504,0.18803206859773444,0.18905534943471333,0.2006009772737202,0.1882779931828393,0.19986430303219882,0.19206618470540854,0.19719761557881135,0.18339193713764487,0.19346073469993014,0.18688051115153548,0.18778412823734192,0.19820788550256926,0.20176847766992223,0.1895063333422715,0.18858310826048438,0.19277005678542933,0.18534155834549182,0.18429738674644003,0.19167329177659728,0.19214681571691833,0.19180266789961062,0.19053181320683701,0.18897526818010027,0.19692621892416132,0.19827715487154812,0.19272076191702897,0.19317504436596714,0.18580646942776535
2008-07-25,0.17554549387355928,0.18173868972021248,0.1792174244694861,0.18701084165266454,0.18500074003336672,0.18137103948315855,0.18662618919181853,0.18257380970174522,0.19690631871930697,0.18847998004399497,0.19621032446149284,0.19068149379566246,0.19194934779564712,0.1818882361617391,0.18805163369619915,0.18047101853983852,0.1975125485482831,0.18238861343613824,0.20330006896320912,0.1842431355667574,0.18866718732531917,0.1891123530772965,0.18223650752006215,0.1773323714638853,0.18446526139371935,0.18938402301874963,0.1891337429717448,0.18749750745626362,0.18753004934696246,0.1923394848448132,0.19132611574287886,0.18085055205158593,0.18814468887802918,0.18736057556787297
2008-08-01,0.16508060870425273,0.16485896837886418,0.1704321281819098,0.17794980362883966,0.18209065188061846,0.17679082562503937,0.17448745713164596,0.17746768628427573,0.1922783894593374,0.1753946181714363,0.18848508873355668,0.18449923282023467,0.183855376411893,0.17699979176606437,0.17894193693888988,0.1726982985140735,0.18344291444767083,0.18027468870568936,0.19897077628996754,0.16582557353905078,0.17305970417856897,0.17970358752445856,0.18156258386630025,0.16544228660324395,0.18005587599257417,0.172403813071006,0.17251923677717426,0.16943397752224915,0.17190400836546518,0.17888595735311794,0.18826864649150024,0.1738647526189055,0.1917014532724234,0.18584711913302476
2008-08-08,0.1863867650688876,0.18306347562805134,0.18688158992744697,0.19832756136434837,0.1914986328147525,0.1971138814662231,0.1828541890959109,0.19064765557624083,0.19673934956783615,0.20478395988673453,0.19651477601943523,0.19829571341380545,0.1953820809098337,0.18993007575343265,0.1960163100963635,0.18812002023285154,0.20063571883142348,0.19978273972173496,0.1992648010517597,0.18784412598700387,0.1807150987491475,0.19822328207485593,0.18615709454966373,0.1911332003308064,0.19916288761002182,0.19977746206135924,0.1835446526636854,0.192770184988722,0.18472648461126756,0.19198690739365049,0.18673017567115072,0.1946317431950383,0.19066021276816933,0.2108312487358585
2008-08-15,0.16904728649625309,0.17576437127771188,0.1803436509498564,0.18184392027535348,0.1814614163821238,0.18133622665370985,0.18127381428181827,0.18385827045353603,0.18500304474849333,0.1906938851141792,0.18445830518680872,0.18605602540876803,0.17946239555844104,0.18522258300400626,0.19073293846969025,0.17440535100439017,0.18978872322943682,0.18352960179337052,0.192629946089024,0.1731831999676726,0.16822141640229832,0.1813134151142759,0.17811578476257148,0.1874615812225351,0.19622340227298765,0.1846758360268516,0.18511363509166956,0.1826381268322887,0.1854100026119964,0.18254706316686808,0.18670624552879553,0.17649342807802335,0.18260856307718215,0.20698625156259318
2008-08-22,0.18108522641255997,0.18797960640192113,0.19573862250825136,0.20067936527962918,0.20556493823778513,0.19778396491482134,0.20435230943345695,0.1959139112124681,0.20798152366844336,0.20829519819177844,0.20841328742409274,0.19499189262828862,0.20845369608327527,0.20431245431755088,0.21313316642815752,0.18751352296313037,0.2078809633065507,0.18840140637859407,0.1969455313653894,0.18552980837467453,0.18571303119918728,0.19637538179062158,0.1973088402691815,0.19679607468074153,0.20775512446836564,0.1906890162258338,0.1947850519573129,0.1878672371167971,0.19528619313694695,0.18979116903139368,0.2023839095423169,0.19656967548066367,0.20461118317242102,0.221862543898146
2008-08-29,0.19520220549632414,0.20070757956943636,0.20217624852341406,0.2097792720676869,0.20565483119112074,0.20383374104333668,0.2010796621561602,0.20981859485352225,0.21334354873093994,0.21740807800455922,0.20416668632906404,0.2104655659714149,0.20624189070606644,0.21697441445133867,0.2176777729602403,0.20051486082187608,0.20595309081198418,0.21263870634332752,0.20598332484071602,0.19799004119551253,0.1844014219016989,0.2038554427694816,0.1987416257625141,0.2011820497872029,0.2063181249748319,0.2084597329241408,0.19931904006583973,0.19827290557475177,0.20109375900391238,0.20502473919356295,0.205162739913664,0.19672317974619855,0.20683840994779323,0.21718382683439513
2008-09-05,0.18476387321255777,0.18059116976715253,0.18256769292873495,0.1936567162764594,0.18585988531721756,0.20648449123873608,0.19983519105528022,0.2010166891949277,0.19809153304372584,0.19696589234687284,0.18787773543816474,0.19245049744422382,0.19134882260965075,0.21273750551047516,0.20468271129346327,0.1947087610182794,0.20191305018571593,0.19128334108042921,0.20015165366192283,0.19171642496966257,0.19234180187986727,0.19060040835923692,0.1801271378352898,0.1980417142433957,0.203906179614075,0.20699626618758193,0.20845535317300828,0.18751673784334832,0.20741765020704103,0.1956685277549423,0.18185720890129964,0.184982206376553,0.19142619271622432,0.21349799704581757
2008-09-12,0.1828359418900455,0.17557246029736984,0.17292919828151257,0.1815410981410835,0.1775532976037668,0.19370612373576465,0.19854244886519365,0.18509838887865382,0.18289642780528081,0.18649404333939734,0.17942717007425482,0.1809150225440029,0.18149282197620437,0.19523922327769358,0.20137143212711567,0.19283431299353407,0.19104923080276506,0.19255828692140117,0.19564739351878996,0.18513265548980343,0.1918135087542058,0.18537081790320747,0.17650750334967746,0.1962350375022609,0.19414780331483594,0.2020207938743145,0.19324021141510678,0.18647056787098543,0.1941301967135272,0.1867498123541103,0.16594429983751802,0.18216035827959295,0.1773427756612347,0.19763940060451193
2008-09-19,0.18070205477026793,0.16558387203429625,0.17061156165122757,0.18194438544770233,0.1708538092270615,0.19121466057125974,0.17764764823178633,0.17992890857862015,0.17859999118986314,0.19009220853347028,0.18181637310312662,0.18394034473958468,0.1831493088166012,0.18029323668635125,0.18744929896205045,0.18941119816823115,0.1879766562440395,0.18449181196987957,0.188866428145799,0.1876144329730652,0.1780159946642352,0.18158694589663,0.17229753589346478,0.18904744410688812,0.1743717568429427,0.19954943143079532,0.18434868307041377,0.1889286165045242,0.1805255341247892,0.18698413003878647,0.16365144054271144,0.17811549603819535,0.1644065028920326,0.18520917860637343
2008-09-26,0.16421484357091642,0.14567188231074663,0.17095198162659483,0.17197322964610132,0.1754971645183392,0.17960519517727844,0.16993305682533208,0.16971544871653102,0.1614633775158792,0.17463970338499427,0.1801530874796865,0.17140036274757633,0.18044213454947297,0.17540830142052805,0.16789036718479905,0.17757276641732048,0.17930395121171408,0.1696546578391614,0.1856960926069826,0.17091268051797698,0.1701903532457915,0.16337577333325995,0.1665752320574992,0.1809652458572845,0.17483214329615818,0.18526145719394135,0.16979753576113205,0.16402801685510204,0.17181195957970347,0.17691452124834972,0.17110802445194512,0.1571216698219551,0.1609429766293516,0.17095140082203406
2008-10-03,0.19361202901945115,0.1788251292549917,0.17549481232034492,0.19758695064584794,0.17300185612249647,0.18808510776692314,0.17202682794122334,0.19102931832328887,0.17815551958656933,0.19449909576608668,0.17459230360331035,0.2007204290347045,0.17219577438538347,0.1811893833267465,0.18021136670601287,0.18538794153928218,0.16827454335477102,0.18233913560180307,0.18719275974405392,0.19387311731378593,0.1800874460830559,0.19384243600199272,0.1797995597483726,0.19263291493772858,0.17538722849977118,0.19220516963629944,0.17769988218351002,0.19123870831481277,0.18760954743412817,0.19758117299622455,0.1857455581280408,0.19036050557205592,0.18365683817453293,0.1782013423249617
2008-10-10,0.2201365583397224,0.20496873355193013,0.19826244668411813,0.22073057031360496,0.20361782225536063,0.21506771516817083,0.1933210840665072,0.21907707019679015,0.21381823385561888,0.2201245421072106,0.19767895847417222,0.22583035083078223,0.19846296759591814,0.20131002431711587,0.19813507444003745,0.21878149854525045,0.19209286690154795,0.21304847171276012,0.20923538476642203,0.21281966948466172,0.19011551381689507,0.21783715775065493,0.20100849870425008,0.21736424310819139,0.2047322762306984,0.21474279899295307,0.2018603404568171,0.21420077587081304,0.20120497942800744,0.21283455438797663,0.20825872246748567,0.21712098125973,0.2115708260965376,0.20761569464427992
2008-10-17,0.21536009662204203,0.20844238752380068,0.19895940576753643,0.2073290930746151,0.20010011812125514,0.2184048637965527,0.2059909292998782,0.21222605834938318,0.19876025401135333,0.22070733015165517,0.2062863625347709,0.21256612538235328,0.2065567158259821,0.1949621303368696,0.2087660888308091,0.21781612274572326,0.20109502673458807,0.20570803603682622,0.21121329621681945,0.20636330270098033,0.20284658449627924,0.2100483540870016,0.19800147944403904,0.21605500059872995,0.20506382155124375,0.21090702334525085,0.20411992299285622,0.21430981909390695,0.19567712127368897,0.19634620316105753,0.19587223473385562,0.21048130192835152,0.19755152825104058,0.191956362849206
2008-10-24,0.20008450962364438,0.1991031916229455,0.18973897707776513,0.18515816190526413,0.17392601829052276,0.1954861590565854,0.18805755055191856,0.20548113190529807,0.18849063849474756,0.19391105014847299,0.1790440054601893,0.18963600980512774,0.17691296262237002,0.19044120941002624,0.19471557968435232,0.1959221506318315,0.17678363930163885,0.19434882857443728,0.17143045790618647,0.19518172436546827,0.1850757434158862,0.1888553793976045,0.16998511903148486,0.19250881904734857,0.18114489519213842,0.19310227684213785,0.1886999233851193,0.19578098942509195,0.18650209700170664,0.19000633461647917,0.17200560048111413,0.19565300624239934,0.17718434057519994,0.18283860631667267
2008-10-31,0.17582767088150447,0.16802472213498046,0.16165655901321158,0.16023026618487915,0.14670550501067728,0.16268274715386935,0.1516761321209415,0.1660699378855768,0.13777526801169276,0.16411198359337306,0.14879863898513435,0.16585777144961117,0.14845197216180098,0.170384818999516,0.16362787277150062,0.1666695288380175,0.1468438547357306,0.16731825545385684,0.14475434366733067,0.1683673131889997,0.15222092661926942,0.15613366516087687,0.1388404023924636,0.17325234914366625,0.15275689028408332,0.16600834848260695,0.15713517225402088,0.17045342778297126,0.15625186247098785,0.15206831170161647,0.1403923647746498,0.16683912612781293,0.14736170387025932,0.1651920624616294
2008-11-07,0.17023343759179496,0.17231952148461654,0.16936247101920737,0.1577960213334824,0.1546726216316987,0.16885262713447777,0.16157512345573088,0.1763634604043779,0.15760741875555304,0.16841681416818768,0.1562136104518367,0.1687343098630431,0.1609147941028637,0.1728051290567617,0.161073872445463,0.17553215488273355,0.16709373183119475,0.17074592380754677,0.16639682767933664,0.16317648272721536,0.15728705876921037,0.14831213188909922,0.14465619430080226,0.16043998270632406,0.1482980307617774,0.1625780661364955,0.1613149135906204,0.1676670307888726,0.15876062657434084,0.16386435334438298,0.1466442329230649,0.16891696352788352,0.14057127397976182,0.16858602769604958
2008-11-14,0.19976717254100904,0.20119304383707837,0.18670213384585038,0.18857117163981008,0.1856182605329323,0.17975664084654827,0.17900884345050103,0.20113995523461684,0.18651028576313494,0.19632780380118653,0.18107383059260235,0.19786896820912786,0.18595160227285218,0.19990433510092862,0.18770990590030398,0.1873993489683075,0.18171431154333012,0.1903533993155814,0.18172160268186568,0.18892775388381178,0.18088927364842233,0.18499304540351302,0.176259856374538,0.1823926152752109,0.16429076892427613,0.19641142404626552,0.1731346921197591,0.19552509501804366,0.1811200837526869,0.1899268677112547,0.16742869267149216,0.18749960212317063,0.17775567901471187,0.19634876582447602
2008-11-21,0.22246101999039333,0.21107608318581994,0.18635020109742653,0.21351680851838825,0.20364245964668137,0.18816527298697905,0.18986478755591277,0.2097459652401196,0.21284256298030055,0.2081537884334342,0.1969495633677439,0.2125512521615857,0.2059734296998337,0.21477053292158738,0.18426775180911992,0.2056671302746786,0.1914978204027332,0.206664114354662,0.1938640862065346,0.1937777808436456,0.17675314144486148,0.21520520250835032,0.19167913419031504,0.1902392609651986,0.17003341072536182,0.20592701337021246,0.17835087854103265,0.21477101642502092,0.17802209620621756,0.2155818516830869,0.1723145799248581,0.20846323063090727,0.1856058475614738,0.18464947776990884
2008-11-28,0.20128399602296723,0.19548865247361727,0.181233130302876,0.19880824624049495,0.18179339929306632,0.17898730629982482,0.18607138539612977,0.18533021599470004,0.18955526142623277,0.18902229367920856,0.17960906243766755,0.20375262007892447,0.18534279830676773,0.18888222643166103,0.18014131797834826,0.1815180128402608,0.17493556441186792,0.19093789134100767,0.1834651849832867,0.19288221465865973,0.1769432740940881,0.20051991548594927,0.19021927514045422,0.19869429322554094,0.17291883344929723,0.2015509528691682,0.17706506137882014,0.20258792530524924,0.18615803716791776,0.1984272158467426,0.17693971306237086,0.2010595304921792,0.18733578905788983,0.19681264406611357
2008-12-05,0.2146673928400068,0.206010559970747,0.17626741969183704,0.21095470300615785,0.18860719552125352,0.19071034198114087,0.18860552994537175,0.20171266037747354,0.19562973931773636,0.19822970326922268,0.1830529758342812,0.21740809572988926,0.1861447605497213,0.20623993356361173,0.19547698221543433,0.19332148908497632,0.19511983515849457,0.19939584432589288,0.19657673817624438,0.2116090363882927,0.18036521223988292,0.22624373784341487,0.20708414259627153,0.20081063206777425,0.17245229916487329,0.21197165605170126,0.18240007008861653,0.22166768707788126,0.18935765642570923,0.21054735073335248,0.18307415244192124,0.20866191883515736,0.19815522823336526,0.1724296949207633
2008-12-12,0.24041199025606222,0.2223794290943279,0.19978555139868837,0.22954806583881898,0.18609704443583683,0.20892732518578228,0.19903853641662195,0.2177115772757422,0.19729713504324492,0.21069719760814773,0.1872995962017188,0.22195259672875478,0.19048298619558576,0.21184327401456085,0.18752899817840465,0.21414872887486505,0.1975284039739628,0.2164677191519017,0.19157935495089595,0.222387597018218,0.1958376437287047,0.23597132118602182,0.21510227564672493,0.21709268201412388,0.19684229836719147,0.22429889120850985,0.19851228874884322,0.23628146892459287,0.20631755681825686,0.2236421901277428,0.19414361631389057,0.23892670941872676,0.20986943686419596,0.19654708626087652
2008-12-19,0.2465353310682676,0.2328542637521699,0.20826347314680052,0.23997078097673932,0.2014109261725928,0.22738309143904561,0.2176872343010919,0.2212411978829177,0.204176693624271,0.22901868547052998,0.21131967752301914,0.23912106143731662,0.2184345696009285,0.22407336418385163,0.20162637418696006,0.22969776461064226,0.21735384707196326,0.2274743318158196,0.20691483358272775,0.23426187292362358,0.21138607637227458,0.2356520698094331,0.21181140046960317,0.22974814415710546,0.2069960909157326,0.247102853176484,0.21480654576416386,0.24655099980347642,0.216835889615009,0.2313635399372428,0.20600475145307282,0.23845219750478192,0.2084199515537871,0.19827717908430648
2008-12-26,0.266193606477567,0.24573915895799603,0.22876219262118566,0.2466757010287423,0.2185740416456104,0.24743202152335897,0.23943680105420434,0.23848688316335453,0.22323891757253744,0.2503730593015257,0.2236782076643532,0.24726235980520586,0.21585006761473527,0.24148377085704056,0.22932608903712232,0.24925441834656517,0.24985140231749434,0.24892964404791507,0.22651974811403158,0.25182069849832706,0.2385096455238814,0.24755357722184226,0.2232886662367815,0.24051461055832307,0.22575662237760794,0.2592426360111215,0.23844863301112917,0.2639837775789887,0.23731755489010756,0.24371025824547482,0.23423923895824847,0.2562342498054167,0.22371106055583528,0.22042154746444917
2009-01-02,0.21366545065859463,0.19418218830240883,0.19518876613840658,0.19707645268351107,0.1798506950298682,0.2042333717545687,0.20334214077068474,0.1925878123241082,0.17974523505079268,0.20129720586392297,0.18914906372068063,0.203708896680059,0.18262843555016148,0.20223033835735035,0.19403835783987503,0.20976531262125456,0.20409330771985892,0.18266868924753196,0.18315644165075637,0.19597430174147604,0.18096626387102677,0.19623606847525288,0.17282513012917705,0.2046825182725957,0.20149823894903565,0.2069734479966208,0.19019048101405167,0.20716200478956617,0.1856248642859932,0.19767719792145924,0.1778255338691832,0.2012122258361412,0.17267447301621205,0.18817379431597095
2009-01-09,0.20629666069834704,0.19272570647504922,0.20290006915616288,0.20058867953842388,0.19543508834670098,0.20929012074024722,0.20262672667561618,0.20774460360643088,0.20291197390979898,0.1974866742233226,0.196418047514576,0.20499787348807763,0.1978893350080731,0.20191244145745016,0.2103669173779598,0.2059460521012119,0.21094441464258162,0.18852286158842133,0.20489119755843646,0.20635384826988376,0.1950317272823248,0.2042868562414978,0.19335525785851135,0.21595794990917397,0.21609823926084645,0.21740752873427596,0.20049974402596593,0.2073603835184892,0.20490567000403326,0.21018110985061986,0.19818648699589198,0.20461785507788993,0.18820260037295589,0.2104007642265329
2009-01-16,0.22134668887702452,0.21883376570406407,0.21982457578299933,0.22592490405690424,0.22734170541737783,0.2113173492247328,0.2046538661818744,0.21839089641974163,0.22746460580384853,0.22196499179805038,0.22799234053878997,0.22542379377705893,0.22645002389000599,0.21637670884804824,0.2327322067009517,0.21970595432681211,0.2243614304750529,0.2170225896024788,0.23718324506898986,0.2185855877476323,0.21405752863449437,0.22519415785185476,0.22473203338125727,0.23659964652201637,0.2362437821534544,0.21444572269853018,0.20616100051499564,0.21438225189932783,0.2210607111981776,0.21765349410091792,0.21342305836081915,0.22696444639739943,0.21372234576230179,0.24410940688757374
2009-01-23,0.24077773533342864,0.2429014872220519,0.22040806676782956,0.24263860642202673,0.2328554726490176,0.23639320341539305,0.230444409311429,0.22970586306381116,0.22228196047064983,0.24730498862322686,0.2376813193355158,0.2426373664182531,0.23690433297091348,0.23923206805490924,0.2373795024169966,0.237711823428349,0.2420411726038566,0.23538433634510808,0.2212398612992296,0.23013788037856953,0.20759585177641793,0.24385852213459608,0.22831879484254677,0.2538834566434774,0.23467183017673807,0.23428693300538062,0.2069403857816384,0.23414706057970694,0.21010809942194072,0.23480004656693892,0.2081922935915693,0.23715431773169204,0.21780083483324103,0.238320913281992
2009-01-30,0.21504514851388845,0.21820348876464993,0.207318258183027,0.2175966073048696,0.21455091035500087,0.2197456550867951,0.20280766629985653,0.20775052637451158,0.21561289018933327,0.22352091437028965,0.21404337782373378,0.21892728083222582,0.21463520641555742,0.21435321602250534,0.21514349159022256,0.21655168738755465,0.2104522652915738,0.2126191256339145,0.206936166218064,0.21680808790508083,0.19768166299839723,0.2178959084960717,0.21067203716373908,0.226485325833193,0.21006214513036753,0.22430893200781332,0.19992102798806183,0.21578976138782227,0.20716873302799219,0.2157639206311636,0.1916464664723642,0.2171016188302328,0.2039451613551041,0.2280929721309492
