,Numerai-MLP_numerai_1_0_10-all,Numerai-MLP_numerai_1_0_10-baseline,Numerai-MLP_numerai_1_0_10-high_autocorrelation_small,Numerai-MLP_numerai_1_0_10-high_autocorrelation_standard,Numerai-MLP_numerai_1_0_10-high_calmar_small,Numerai-MLP_numerai_1_0_10-high_calmar_standard,Numerai-MLP_numerai_1_0_10-high_drawdown_small,Numerai-MLP_numerai_1_0_10-high_drawdown_standard,Numerai-MLP_numerai_1_0_10-high_kurt_small,Numerai-MLP_numerai_1_0_10-high_kurt_standard,Numerai-MLP_numerai_1_0_10-high_mean_small,Numerai-MLP_numerai_1_0_10-high_mean_standard,Numerai-MLP_numerai_1_0_10-high_sharpe_small,Numerai-MLP_numerai_1_0_10-high_sharpe_standard,Numerai-MLP_numerai_1_0_10-high_skew_small,Numerai-MLP_numerai_1_0_10-high_skew_standard,Numerai-MLP_numerai_1_0_10-high_volatility_small,Numerai-MLP_numerai_1_0_10-high_volatility_standard,Numerai-MLP_numerai_1_0_10-low_autocorrelation_small,Numerai-MLP_numerai_1_0_10-low_autocorrelation_standard,Numerai-MLP_numerai_1_0_10-low_calmar_small,Numerai-MLP_numerai_1_0_10-low_calmar_standard,Numerai-MLP_numerai_1_0_10-low_drawdown_small,Numerai-MLP_numerai_1_0_10-low_drawdown_standard,Numerai-MLP_numerai_1_0_10-low_kurt_small,Numerai-MLP_numerai_1_0_10-low_kurt_standard,Numerai-MLP_numerai_1_0_10-low_mean_small,Numerai-MLP_numerai_1_0_10-low_mean_standard,Numerai-MLP_numerai_1_0_10-low_sharpe_small,Numerai-MLP_numerai_1_0_10-low_sharpe_standard,Numerai-MLP_numerai_1_0_10-low_skew_small,Numerai-MLP_numerai_1_0_10-low_skew_standard,Numerai-MLP_numerai_1_0_10-low_volatility_small,Numerai-MLP_numerai_1_0_10-low_volatility_standard,Numerai-MLP_numerai_1_0_10-optimizer
2015-05-01,0.019693634345043284,0.0061974176108874485,-0.0006271809473335212,0.017821247429281144,-0.010547474427918686,0.002709848969038622,0.00369914679910266,0.013085802378757089,0.02458488274039156,0.0191242883317826,-0.01483748366694237,0.013567251500128686,-0.006899448216980673,0.006256244398729875,0.008810747819256209,0.013793860674530223,0.0259459111757365,0.017367266086624884,0.0015615432199668985,0.015702260900163568,0.001437175221894678,0.0018288962661295032,-0.00023927487236471637,0.018453006339733905,0.0054319058397284984,0.010061294744657225,-0.0020507748786411767,0.0020062160376140684,-0.0028928148950368845,0.0013384438172901105,0.015750482111686042,0.032269146434777685,0.006381833186967223,0.003160015342428846,0.0167057504158972
2015-05-08,0.021731848817900096,0.0026807592337287347,-0.006378402757358687,0.018792643556268144,-0.00847809608878404,-0.0038999089757421907,0.01122226783888269,0.014232422059433102,0.026165092993409016,0.024260737675486584,-0.007889037028579215,0.020313630894455308,-0.00360195379848168,0.015804870230483856,0.01428784141790158,0.014938257624982217,0.02146952037108364,0.014226636522010559,0.009109785424733853,0.01635282152479172,-0.004049114940849631,0.016928939251288248,-0.004154168120364058,0.012079745385296107,0.016967154248473927,0.020917458300186074,-0.0036485425998315697,0.019621193415568904,-0.003208841755718994,0.018927537928804052,0.019944117754337173,0.025710319301800913,0.004377977068025228,-0.0007046175576706978,0.024134369358099653
2015-05-15,0.017271853444204264,0.02424524632267417,0.020915313764751066,0.05383414801604659,0.012381122098537034,0.0021294815545886124,0.029544361874557442,0.025540173444003243,0.05792984859250237,0.03486665963586353,0.015534794820919535,0.037168448528291785,0.016561190184918716,0.026076629196306704,0.03744040073596276,0.02444902031562853,0.046926653149322345,0.025200727228391544,0.032155194276317765,0.022507047452019313,0.013923451388100949,0.025104046622422424,0.009208751711792576,0.020838546931395086,0.0395372753880665,0.03587830968731711,0.02084705968915337,0.031230191937761057,0.01915940546357298,0.028616775305966964,0.04941496264477591,0.0329947650102288,0.015516553197151778,0.012648057859671887,0.030894242033371527
2015-05-22,0.03471482761813448,0.040073640223567596,0.039403645658330065,0.0545058155050323,0.03432877566023083,0.030040324719573214,0.03282888385218619,0.02237258662077666,0.05541223809021676,0.030890248181924426,0.03667874321936747,0.058400295473265126,0.04131715368636141,0.0449559408588072,0.04109191863873243,0.044916041208720114,0.04740535296567995,0.026677027879217264,0.04333254288198156,0.03257242961269517,0.035725720279501154,0.032689082788140596,0.04076647759966332,0.04126263431715845,0.05656140892822109,0.05499451007422867,0.03436334520439023,0.03487000984499992,0.024796261930455817,0.03663031539979614,0.04619663723002658,0.040021937945939064,0.03498529242177823,0.037619278482488964,0.049075199008446674
2015-05-29,0.026732147628843572,0.025290419122253757,0.02087921425326519,0.04433273699220862,0.01330544891821603,0.012663816368938917,0.021594054224375672,0.03133521679207922,0.03245986580999448,0.023367504018289204,0.016017173835293982,0.03962183939723088,0.02517115187370901,0.02352428991338236,0.03718433728110379,0.04187113743306136,0.040179435926861774,0.03155682175858733,0.032091388453433144,0.0216535352546153,0.022912550394687203,0.022612399965170366,0.01735259922190449,0.02144855447348185,0.043400867518454615,0.0329486778661944,0.016481583417549458,0.024496270953682567,0.0151061989798549,0.02470597971414276,0.027607586381601018,0.026992949069124996,0.02002878803630081,0.013047240240791222,0.03088316096225813
2015-06-05,0.04352664737553714,0.035359340742953764,0.04320088671712758,0.037525953378105284,0.03167504839369911,0.02632922465443447,0.027922864062326757,0.04434698578122361,0.03109568154047167,0.033896309855153336,0.03439560656523899,0.022135741188141905,0.03988208584112532,0.025016287421358613,0.03410500979098486,0.05320950238524394,0.04312797113050228,0.04642150272178679,0.03529692846170764,0.040904121850733575,0.038907696133424624,0.0307770754385786,0.030280518771414144,0.031375318143040974,0.03265781045477013,0.04365649496508074,0.028086505514565208,0.033809694053921986,0.030354956604106784,0.031112730696425804,0.022089008233874736,0.031325692921245867,0.03028950002321141,0.03915643114082705,0.03681978342746887
2015-06-12,0.028867427554924763,0.023818837066145272,0.033079565753423384,0.00043889492820403143,0.022028949441344408,0.014951004631212626,0.029112090082798952,0.037443299971691685,0.013639821315059874,0.02224258979985042,0.020362462953856568,0.012858765612395915,0.0205715187553131,0.015544093494847679,0.01683923086132724,0.043453807082135,0.029643134607697623,0.03146412066775315,0.02082244684448824,0.03383021056099245,0.019584769259695555,0.02872087454790956,0.022690806660721746,0.019837836808827152,0.03483590955908115,0.027394409374925186,0.019756231693346317,0.02734963353440856,0.020811902363274407,0.02782673310469164,0.00857801187672334,0.026581720228619807,0.018193050558040193,0.03309393069884512,0.030665949285437758
2015-06-19,0.02355803742154185,0.009772774725604163,0.018914946813432698,0.009646318372360102,-0.002591323826402798,0.001715974561527521,0.016374220769297756,0.022107720296024,0.018347000062848406,0.006914648661205295,0.00881340103348924,0.001640879210469345,0.007032023305440527,0.007008059951545949,0.014276282557316805,0.02679400599427433,0.025664065173372563,0.012789944084543405,0.014278572049727122,0.010685442660986246,0.01476470760484966,0.027887314936611153,-0.0020934355435740046,0.009278320625609572,0.0012133546610507522,0.016577527695333303,0.005034212228203822,0.028003621151054918,0.0027158722135236786,0.027887314936611153,0.005076338888553523,0.019321865931158505,-0.002466775439281921,0.016462900441990433,0.02265429845077873
2015-06-26,0.010381256735752492,0.010880128481892943,0.017475981892978325,0.012155852686660659,0.004745416833246295,0.01072273040038906,0.0052733290210304155,0.010997586211701448,0.025645586875807914,0.022688485917495352,0.018700408890460877,0.0006350800387838984,0.010907187156732933,-0.001887556658718735,0.032304475779821255,0.018619613782310265,0.025104716981999637,0.005490103820634522,0.019126793640455726,0.014817670391222754,0.028224475261815415,0.023050387024569997,0.0012767151523800176,0.02051174374903752,0.0012756480471780296,0.0026223348120884954,0.01292340621409152,0.022768366364044276,0.009503029154515326,0.022768366364044276,0.004718891646796841,0.005349093490371654,-0.0020291767633827482,0.028161668498498306,0.0095957148634881
2015-07-03,0.009867553155101754,0.0058163118883574755,0.00734171422326929,0.012259384067744471,0.0030505773463408233,0.005261558070190106,0.010611115750266705,0.014844040998949832,0.0292682457884584,0.010187565517669176,0.015924594348253742,0.008044195174542345,0.007879565413411024,9.254739334315839e-05,0.02181200321847208,0.00594160328974361,0.017460987192697522,-0.0014673423322933928,0.0027445115197071834,0.01347318747232871,0.022810393279992233,0.017899393517920154,0.001783413282531695,0.011398943437743198,-0.006180513514000487,0.002641580020804635,0.016292055251552397,0.01791303686829016,0.005616285179810085,0.018126479505189693,0.016846430054920012,0.004206320715461626,-0.006023766577527378,0.010818494675890689,0.016775484632996027
2015-07-10,0.015464981658134607,0.006274614103091634,0.019823264279454404,0.018758348669461418,0.010550991789990555,0.016745372487158718,0.008829773309055808,0.006726078716484022,0.0301985936200797,0.008283183490399299,0.023827638730729447,0.018613077647321945,0.017632954119289015,0.01736718108819916,0.013431187348182232,0.016205164868219647,0.016530657053808254,0.012254583243134314,-0.0019184588436303633,0.00923960170519609,0.01665419820548124,0.017708628773081336,0.004013947750851175,0.01869452667228717,-0.0029810950965814204,0.006081932416432607,0.0025597179580953274,0.008901497077308753,-0.0066754769901530165,0.009113021410800524,0.024835874328946277,0.008019841773487501,-0.0019028072586090672,0.008612930475799531,0.013309773596415057
2015-07-17,0.022558201572850774,0.025606693859618487,0.038124444505457544,0.04058650053699613,0.03763023450890947,0.033195911686704896,0.030835533035702245,0.041030862702306936,0.04275785377290943,0.031173492185099853,0.03916103549143132,0.03965219669096182,0.03525659359088036,0.03895691853110503,0.04978472113900459,0.028852900335176505,0.033219997183143654,0.02974650274102627,0.021132888967136814,0.02015422512449687,0.032266485915898695,0.04562082661225846,0.023243876022102233,0.03387853733893878,0.03265657949429674,0.012256926209885496,0.03066541016212185,0.038552343166873455,0.03313676502456403,0.03920844428505451,0.03685766934465725,0.027990700538607728,0.026671790948807002,0.028875004113553898,0.02646752154862979
2015-07-24,0.02955883439288423,0.021114529345197596,0.044117424653999864,0.03942556325956969,0.03094421019599045,0.03185042306320207,0.034490507843777565,0.032413673944535974,0.03688970448814937,0.02108486016181154,0.04116158733241465,0.043361401773432166,0.029048003967482337,0.04219754467119991,0.0382151272771398,0.027320127355530053,0.04091147565557777,0.03821128413520927,0.014058981810150813,0.029934847399364226,0.028399896512323004,0.030692868713735822,0.02771781568249808,0.04146657907601901,0.027646025791236352,0.026767022368892678,0.034292816622872715,0.032630734600770546,0.037778085176803464,0.029326708620282093,0.03443885601623165,0.03371849749277895,0.019569124984422807,0.014666198235169622,0.019104873439218552
2015-07-31,0.011128542722216474,0.01718196386922729,0.03456265429364322,0.02339709232621665,0.027295575098990287,0.035859412121672186,0.024003960120079233,0.014158080032108769,0.02139433567112655,0.018432950946558273,0.022664452033983387,0.038007302805054585,0.025379712990188298,0.03138426554171368,0.038788579260450914,0.02668948176632456,0.02306159573573521,0.031064877744126973,0.02392171234097228,0.015025476572596369,0.016966431224176744,0.01916512656207342,0.027990886361534694,0.03377487236419323,0.01630209840950687,0.016780405644690025,0.030418667321463744,0.017719207507528482,0.029211282315552877,0.02153296422536519,0.01320440851429054,0.008863553505868243,0.026564173944671976,0.017817564079530206,0.008105046209659711
2015-08-07,0.030893032713374298,-0.0025763432372553127,0.027450889048208776,0.03084467704490097,0.020769383553411135,0.028528128552973056,0.024595096859789407,0.022563066881717584,0.0270765225826087,0.04007733401673591,0.020506235125299737,0.04597079810144534,0.020361324105907026,0.0365567293798217,0.029617222995814662,0.01413529781092282,0.016290244778533355,0.037600587874736614,0.004626389584680479,0.01742005157450897,0.007193763608560444,0.022777859641355615,0.0198231723116069,0.020214229282131676,0.02591551858116641,0.03322377593378956,0.01435492613740822,0.014652391491532947,0.01884124026954332,0.016101813657514646,0.0274724151199808,0.03169136920126648,0.0019635521120724784,0.015829618039817916,0.021159816579826567
2015-08-14,0.020762024363841593,-0.004455831676705862,0.019438238321227944,0.0203623967927214,0.022029824697004714,0.02788451054951707,0.028621471733354786,0.02236132317944144,0.021358942420941027,0.03919993210747861,0.01808007232182496,0.04060162502465159,0.011243349813682937,0.036186639289249034,0.019004388499542207,0.0036775514328934475,0.01223090618714573,0.027718288189627308,0.0174129749951326,0.01543880848554984,-0.002834927079106851,0.021490784824041466,0.02432965455874341,0.01735809322924867,0.022208505848575016,0.0339907378289974,0.01320616147515178,0.016905160954482606,0.014626936845405097,0.019310811692394042,0.030936756805026305,0.023609094822181376,0.00030721172397085814,0.015282363911535942,0.010002359538566576
2015-08-21,0.01300784403104136,0.004503493830112877,0.012272576483985918,0.016247771069627045,0.007274414823339008,0.0027292404526837494,0.027340859184176544,0.022903910840933087,0.00920702245569259,0.018187232485748966,0.017940974441049088,0.012812590888803573,0.014541178911308687,0.019310934243117462,0.0031178340533169874,0.008864970828556038,0.013940596184817286,0.011421910345109962,0.010718202081452953,0.03183694133621202,0.008992004913750745,0.012268910506621458,0.01269400449057915,0.005580095719675612,0.01608614928495021,0.019651391967052075,0.012204357426942857,0.01629176279800062,0.01194630449854858,0.01054797321948565,0.013961954487723308,0.012899299222989163,0.008068178617905677,0.011100738849918825,0.010316379084243611
2015-08-28,0.014276707461355918,0.001993434371725172,0.0205526881707826,0.010391369995081293,-0.01084761801675671,0.0016892422351820376,0.034957594900200825,0.03760543993303682,0.015492190747270075,0.015011202515968585,0.015883535881355035,0.014651505572119547,0.008728153175220181,0.01751269475030236,0.005368946790279011,0.011352703854836816,0.01525137533019562,0.002575070260364521,0.006566115895041394,0.019064580626846198,0.012456695546721833,0.02592613318099362,-0.005868249202732242,0.006002392547133293,0.01308885609788126,0.017129221501098413,0.01070769124672879,0.025229712345091172,0.020857442571176346,0.02166985322103993,0.015569624390385409,0.005882868417511275,0.013619646049858582,0.006118221710382575,0.011080561548950147
2015-09-04,0.0037592709117373873,0.005259053926500826,0.005900039983084581,-0.0050109251004409865,-0.013202685820160065,-0.02097573917231694,0.03226472169248692,0.03590303978996664,0.009345918642576457,-0.006699477449352437,0.00019052461770934143,-0.009009867683702183,0.00036174146427729234,-0.0011313396478720608,0.00707047387830908,0.017497308568090814,0.008310320008628686,-0.019928970753411324,0.01724933934202689,0.020593892095115536,-0.0006290184614826107,0.02091270967148344,-0.012556433976171094,-0.005770310909217168,-0.004268134400745005,0.0033293937592173096,0.021247164946792314,0.02708800506960039,0.020670804042968054,0.023960943986476413,0.004461531248872087,-0.008824768390115218,0.018427432518365313,0.0028182963132181178,-0.009107363949548431
2015-09-11,0.0018310258467331413,-0.021266241410205524,-0.013753995939703452,-0.01813475468761325,-0.03448871830602138,-0.018640281879192637,-0.004207639530416107,0.008394453884072176,-0.02244874569323899,-0.020178642455580598,-0.01578341736350925,-0.013235592112112138,-0.018506110511364634,-0.013609968381347811,-0.01702354869102837,0.0022602470471307303,-0.018021567467360253,-0.006842898730042363,-0.004787883005027663,0.0050862712247114715,-0.014997942566781651,0.01131760922959474,-0.03050173026677262,-0.005701488278614688,-0.01863567172555873,0.0003573663920347389,-0.0038629908035783377,0.008364567370859307,-0.006757213460777797,0.01036283051493255,-0.03649079674965369,-0.022648889949276215,-0.01085659386620473,-0.0027937531021434386,-0.015472629420258404
2015-09-18,0.008081452414277764,0.003260725981705277,0.019292144123959302,0.009706439652988418,-0.007040071649066029,0.01545028054841524,0.012459456652976136,0.018022513337862218,0.0044167095806907815,0.015317599273190187,0.018428202663190205,0.012939371037433613,0.021366782311001673,0.011180268992313013,0.016627528213707374,0.012321200534254234,0.012728004828281573,0.010338786186774055,0.01211509060611351,0.021294946470513675,0.006556653077267673,0.030606527922682276,-0.008342036527444856,0.013794233467364988,-0.0027627331557965188,0.005675509242279716,0.012321200534254234,0.022174975336802277,0.002415659327806851,0.019209477158963168,-0.008619185889859727,-0.0035408220267141312,0.007423939444134904,0.011020032062089246,0.013504341605528752
2015-09-25,-0.002746445009797451,-0.013352018797872041,-0.006862406338432534,-0.004590353144455526,-0.008295894651455192,0.009903090293776225,-0.011946649060160365,-0.011723472203872555,-0.024722839243908938,-0.008019542082116854,0.0004426475265145258,-0.006648414378035263,-0.009288830238780464,-0.010814650926281746,-0.01109229260381526,-0.007069791619329593,-0.01007309143701351,-0.0068622451999081424,-0.026389011586158754,-0.013301501773278004,-0.003131888360151565,0.0029639820177314257,-0.014792838816558658,0.011706069243237837,-0.017038465292534787,-0.00218906685391331,-0.010947429070383673,0.0030791960626742297,-0.015264491277464388,0.004252929074371286,-0.014445907573535071,-0.005848683881460244,-0.013770898294842196,0.003034399552892274,0.019874019906322968
2015-10-02,-0.00807069513552822,0.0037538438542393596,0.010030572454306538,0.013974226052117025,0.0028623475797935217,0.014828898392624495,0.00011721870981660916,-0.003119545913954224,-0.002175455694945881,0.006667484754908101,0.009140295540359632,-0.004423583738418847,-0.004912130510955439,0.0006922569575576991,0.0052208660587248394,0.0200356201687501,0.0033295966394508267,0.01097937743418128,-0.01757418984056232,-0.004180204530935533,0.005955393286119318,0.0011791779504852025,0.011182437307358727,0.0060488756136429424,-0.0027760186825499596,-0.004228977919208734,-0.007822926323100353,-0.0011001650614826017,0.002443709330448512,0.004321972512849654,0.00806240365952177,-0.00839747683695871,0.0014363762846458991,0.013553149133358342,0.026898523632672856
2015-10-09,0.04228810123881236,0.05121541053368161,0.05329935229900325,0.04594718667681929,0.04849005783137964,0.04884796478162422,0.050345016433722606,0.04928620837258237,0.04996209448157918,0.03657024907401771,0.05288564265221516,0.05209269916253795,0.038196063844864424,0.05392777404542289,0.04799713401191196,0.06427115662543066,0.057837650912723026,0.04988801159134038,0.055479986983759645,0.04491483679076429,0.06248274434224153,0.04562584011396527,0.04495412317195155,0.038981150058304215,0.05137929055069287,0.06305792903333803,0.045911428052310084,0.047715073830245175,0.0438374278307762,0.049209880546275724,0.04707302211484228,0.04364741002789095,0.04746877227308763,0.052027916721723064,0.06222152999549046
2015-10-16,0.0531908668265823,0.05068599867236492,0.06215869419809378,0.04832055702514882,0.05553783570879678,0.049847187115941174,0.04908644215487294,0.05091730597798435,0.058150647688681945,0.03273379872758629,0.057070087859056526,0.05709691311422928,0.04275070239570602,0.058089126295082005,0.05775421218109827,0.050431399409734484,0.04333555721058135,0.04738151246383023,0.050685677127929395,0.042829571858519475,0.05029952195765741,0.048064030483167,0.05747134227475508,0.042778170171960825,0.062274508623121255,0.05142778897762009,0.04553201552934127,0.04351498122272515,0.04820699142390826,0.042255479271767406,0.050665277083576384,0.05432106140979093,0.04815318028329215,0.056563299355642194,0.06599020804023073
2015-10-23,0.06727937985540605,0.0635888581486811,0.0689177953542398,0.05504736275567048,0.0635167302921971,0.04584213476569583,0.05442658568396403,0.05610699539730519,0.06402210341563896,0.052824233918963,0.05384700141045761,0.06060550541396219,0.05107009390534172,0.05718137409899591,0.07397889961868653,0.06541656779050231,0.04794280719063369,0.06112033524983127,0.06926096181706534,0.06714313908314928,0.0550382266097662,0.06064910246108435,0.05942774400861777,0.04363711793753541,0.07395790251143283,0.059807615338321955,0.05968628090938267,0.05800763431191784,0.06298779552931791,0.06473215826398894,0.055512825347004184,0.05275595324957313,0.060347609646243174,0.05623682483910277,0.06077588652091387
